k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
10.0,2000.0,factual,fact_00140_André Le Nôtre,3320184833,kl,200,193.36,214.575,21.215,385.033,21.171,1997.197,0.1073
10.0,2000.0,factual,fact_00199_Djimon Hounsou,3320184833,kl,200,183.58,206.887,23.307,314.753,15.865,1996.478,0.1034
10.0,2000.0,factual,fact_00223_Ahmed Mumin Warfa,3320184833,kl,200,147.441,162.92,15.479,327.108,15.465,1996.081,0.0815
10.0,2000.0,factual,fact_00226_Dewi Sartika,3320184833,kl,200,106.748,90.294,-16.454,247.001,16.365,1996.066,0.0451
10.0,2000.0,factual,fact_00260_Douglas Wood (engineer),3320184833,kl,200,150.97,149.228,-1.742,319.117,12.241,1997.042,0.0746
10.0,2000.0,factual,fact_00296_Akbar Hossain,3320184833,kl,200,88.072,96.559,8.487,164.13,15.272,1995.47,0.0483
10.0,2000.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184833,kl,200,112.329,100.103,-12.225,272.816,13.606,1997.428,0.0501
10.0,2000.0,factual,fact_00332_Cha Eun-woo,3320184833,kl,200,228.047,212.878,-15.169,329.081,17.117,1995.591,0.1064
10.0,2000.0,factual,fact_00333_Abdul Halik Hudu,3320184833,kl,200,176.032,180.984,4.952,382.835,16.286,1996.431,0.0905
10.0,2000.0,factual,fact_00348_Charles Allen (jurist),3320184833,kl,200,103.816,115.796,11.98,209.769,14.228,1995.906,0.0579
10.0,2000.0,factual,fact_00366_Deitrick Haddon,3320184833,kl,200,136.581,102.03,-34.551,334.099,18.115,1995.347,0.051
10.0,2000.0,factual,fact_00367_Andreas Ivanschitz,3320184833,kl,200,175.843,153.221,-22.622,386.679,15.133,1997.005,0.0766
10.0,2000.0,factual,fact_00401_Balázs Bekő,3320184833,kl,200,188.614,199.396,10.782,366.796,13.616,1996.853,0.0997
10.0,2000.0,factual,fact_00449_Alen Omić,3320184833,kl,200,198.343,221.31,22.967,425.051,17.909,1995.694,0.1107
10.0,2000.0,factual,fact_00462_Bhāskara I,3320184833,kl,200,138.792,169.504,30.712,316.062,17.426,1995.753,0.0848
10.0,2000.0,factual,fact_00006_David Galloway (writer),3320184833,kl,200,157.931,156.11,-1.821,349.709,14.103,1996.844,0.0781
10.0,2000.0,factual,fact_00044_Cobhams Asuquo,3320184833,kl,200,200.28,179.706,-20.574,386.682,12.895,1993.148,0.0899
10.0,2000.0,factual,fact_00063_Ayman al-Zawahiri,3320184833,kl,200,152.792,157.363,4.57,248.717,14.589,1995.598,0.0787
10.0,2000.0,factual,fact_00064_Diego Suarez (garden designer),3320184833,kl,200,178.402,154.818,-23.584,413.989,16.469,1996.572,0.0774
10.0,2000.0,factual,fact_00093_David Oyite-Ojok,3320184833,kl,200,150.155,125.602,-24.552,357.926,17.998,1995.059,0.0628
10.0,2000.0,factual,fact_00108_Bhuma Nagi Reddy,3320184833,kl,200,139.449,128.567,-10.883,221.184,16.639,1993.304,0.0643
10.0,2000.0,factual,fact_00119_Bastian Schweinsteiger,3320184833,kl,200,205.978,180.817,-25.161,398.56,19.483,1994.972,0.0904
10.0,2000.0,factual,fact_00162_Aleksandar Kolarov,3320184833,kl,200,172.099,178.381,6.282,328.563,18.833,1996.758,0.0892
10.0,2000.0,factual,fact_00166_Emcee N.I.C.E.,3320184833,kl,200,198.26,218.695,20.435,347.548,13.938,1995.647,0.1093
10.0,2000.0,factual,fact_00182_Diosdado Cabello,3320184833,kl,200,179.469,161.708,-17.761,430.518,18.412,1995.122,0.0809
10.0,2000.0,factual,fact_00188_Cédric Bakambu,3320184833,kl,200,153.629,205.361,51.732,301.703,17.459,1993.537,0.1027
10.0,2000.0,factual,fact_00230_Abdul Ilah Khatib,3320184833,kl,200,111.903,98.823,-13.08,164.327,18.048,1995.984,0.0494
10.0,2000.0,factual,fact_00304_Abdelhamid Shabana,3320184833,kl,200,100.285,115.377,15.092,227.151,16.516,1996.798,0.0577
10.0,2000.0,factual,fact_00343_Ameyaw Debrah,3320184833,kl,200,130.508,136.34,5.833,253.83,13.87,1994.691,0.0682
10.0,2000.0,factual,fact_00362_Aert van der Neer,3320184833,kl,200,141.065,127.272,-13.793,288.823,16.137,1996.294,0.0636
10.0,2000.0,factual,fact_00364_Blanca Errázuriz,3320184833,kl,200,124.143,136.773,12.63,257.621,13.993,1995.934,0.0684
10.0,2000.0,factual,fact_00376_14th Dalai Lama,3320184833,kl,200,205.731,215.286,9.556,312.754,15.949,1996.525,0.1076
10.0,2000.0,factual,fact_00384_Andry Rajoelina,3320184833,kl,200,158.541,155.853,-2.688,271.208,15.855,1995.928,0.0779
10.0,2000.0,factual,fact_00421_Anurag Kashyap,3320184833,kl,200,195.021,187.353,-7.668,199.842,14.844,1995.588,0.0937
10.0,2000.0,factual,fact_00459_Felician of Foligno,3320184833,kl,200,138.777,136.249,-2.528,343.481,19.537,1995.478,0.0681
10.0,2000.0,factual,fact_00032_Flavio Méndez Santiago,3320184833,kl,200,112.25,106.135,-6.114,289.518,19.392,1996.088,0.0531
10.0,2000.0,factual,fact_00053_Andriy Yarmolenko,3320184833,kl,200,169.743,178.266,8.523,267.798,14.364,1996.031,0.0891
10.0,2000.0,factual,fact_00127_Ezechiel N'Douassel,3320184833,kl,200,110.191,131.667,21.476,192.558,15.558,1994.606,0.0658
10.0,2000.0,factual,fact_00131_Aditya Kalyanpur,3320184833,kl,200,130.21,112.415,-17.795,300.425,16.718,1996.23,0.0562
10.0,2000.0,factual,fact_00264_Esteban Espíndola,3320184833,kl,200,137.633,140.037,2.405,306.858,19.559,1996.133,0.07
10.0,2000.0,factual,fact_00335_Carl Braun (obstetrician),3320184833,kl,200,118.604,75.134,-43.47,321.764,16.107,1996.537,0.0376
10.0,2000.0,factual,fact_00345_Ana Cláudia Bolzan,3320184833,kl,200,141.971,136.755,-5.216,316.534,16.218,1997.484,0.0684
10.0,2000.0,factual,fact_00347_Evgeny Shalunov,3320184833,kl,200,122.191,116.404,-5.787,215.24,13.343,1996.276,0.0582
10.0,2000.0,factual,fact_00444_Charles B. McVay III,3320184833,kl,200,197.466,186.283,-11.184,430.216,15.314,1996.006,0.0931
10.0,2000.0,factual,fact_00302_Enamul Haque (engineer),3320184833,kl,200,168.731,154.75,-13.981,361.961,11.276,1996.158,0.0774
10.0,2000.0,factual,fact_00418_A. K. Ramanujan,3320184833,kl,200,155.173,174.61,19.437,284.825,16.34,1996.725,0.0873
10.0,2000.0,factual,"fact_00080_Felipe (footballer, born 1977)",3320184833,kl,200,172.33,147.577,-24.754,361.181,16.874,1997.125,0.0738
10.0,2000.0,factual,fact_00471_D. B. Nihalsinghe,3320184833,kl,200,136.933,102.603,-34.329,276.822,16.366,1994.895,0.0513
10.0,2000.0,factual,fact_00478_F. Gwynplaine MacIntyre,3320184833,kl,200,126.295,120.507,-5.788,290.947,14.31,1994.527,0.0603
10.0,2000.0,factual,fact_00491_Avraham Eilam-Amzallag,3320184833,kl,200,169.25,138.156,-31.093,384.111,14.586,1995.148,0.0691
10.0,2000.0,factual,fact_00048_Don Beard,3320184834,kl,200,157.466,188.65,31.184,345.517,12.231,1994.557,0.0943
10.0,2000.0,factual,fact_00078_Chi Pu,3320184834,kl,200,224.376,249.343,24.967,491.404,15.957,1994.809,0.1247
10.0,2000.0,factual,fact_00097_Chris Cuomo,3320184834,kl,200,167.347,169.232,1.885,268.82,17.633,1995.387,0.0846
10.0,2000.0,factual,fact_00152_Felix Newman,3320184834,kl,200,168.277,151.249,-17.028,362.203,16.182,1995.936,0.0756
10.0,2000.0,factual,fact_00154_Earl Garrison,3320184834,kl,200,193.431,211.366,17.935,347.035,17.493,1995.208,0.1057
10.0,2000.0,factual,fact_00193_Bobby Fischer,3320184834,kl,200,202.203,203.91,1.707,211.702,17.594,1995.93,0.102
10.0,2000.0,factual,fact_00227_Alf Garland,3320184834,kl,200,127.457,140.733,13.276,291.054,15.995,1994.624,0.0704
10.0,2000.0,factual,fact_00270_Daniel Ek,3320184834,kl,200,258.797,263.319,4.522,403.869,13.771,1996.156,0.1317
10.0,2000.0,factual,fact_00300_Coco Chanel,3320184834,kl,200,245.36,249.479,4.119,384.159,17.375,1995.114,0.1247
10.0,2000.0,factual,fact_00354_Bobby Thomson,3320184834,kl,200,200.407,183.414,-16.992,250.03,19.426,1995.977,0.0917
10.0,2000.0,factual,fact_00356_Eric Winter,3320184834,kl,200,143.175,143.09,-0.085,258.52,20.008,1997.352,0.0715
10.0,2000.0,factual,fact_00374_Cicero,3320184834,kl,200,133.231,132.684,-0.548,309.945,17.375,1995.928,0.0663
10.0,2000.0,factual,fact_00396_Andy Middleton,3320184834,kl,200,164.38,163.414,-0.966,371.333,16.121,1995.203,0.0817
10.0,2000.0,factual,fact_00397_Anderson Silva,3320184834,kl,200,221.362,227.777,6.415,483.24,19.949,1996.043,0.1139
10.0,2000.0,factual,fact_00399_Edgar Bennett,3320184834,kl,200,154.935,149.162,-5.772,301.419,14.995,1994.849,0.0746
10.0,2000.0,factual,fact_00433_Aaron Burr,3320184834,kl,200,136.259,164.625,28.366,141.37,16.687,1996.477,0.0823
10.0,2000.0,factual,fact_00027_Arthur Ewert,3320184834,kl,200,144.017,171.809,27.792,310.952,14.588,1995.168,0.0859
10.0,2000.0,factual,fact_00045_David Bogue,3320184834,kl,200,180.265,172.022,-8.243,403.889,12.941,1996.669,0.086
10.0,2000.0,factual,fact_00058_Danny Faure,3320184834,kl,200,172.51,180.186,7.677,383.325,14.86,1996.653,0.0901
10.0,2000.0,factual,fact_00066_Daniel Alexander Cameron,3320184834,kl,200,145.57,170.381,24.811,325.202,16.851,1996.25,0.0852
10.0,2000.0,factual,fact_00075_Antonio Leviste,3320184834,kl,200,190.019,187.985,-2.034,471.945,18.549,1995.646,0.094
10.0,2000.0,factual,fact_00084_Alfred Hitchcock,3320184834,kl,200,112.441,119.51,7.068,242.828,13.827,1995.84,0.0598
10.0,2000.0,factual,fact_00086_Amelia Earhart,3320184834,kl,200,221.91,212.013,-9.897,320.154,15.677,1995.703,0.106
10.0,2000.0,factual,fact_00109_Charmion King,3320184834,kl,200,139.545,130.453,-9.092,339.826,14.687,1995.655,0.0652
10.0,2000.0,factual,fact_00132_Dennis Andersson,3320184834,kl,200,108.651,106.425,-2.226,243.177,18.104,1994.719,0.0532
10.0,2000.0,factual,fact_00138_Diana Ivanova,3320184834,kl,200,226.214,194.875,-31.339,362.396,15.093,1995.26,0.0974
10.0,2000.0,factual,fact_00142_Cierre Wood,3320184834,kl,200,216.662,218.716,2.054,441.629,14.657,1995.306,0.1094
10.0,2000.0,factual,fact_00145_Carmelo Anthony,3320184834,kl,200,175.802,183.323,7.521,331.722,16.272,1995.778,0.0917
10.0,2000.0,factual,fact_00146_Asafa Powell,3320184834,kl,200,133.46,139.542,6.082,259.888,17.245,1995.548,0.0698
10.0,2000.0,factual,fact_00181_Chris Woakes,3320184834,kl,200,164.999,178.513,13.514,237.147,18.564,1995.966,0.0893
10.0,2000.0,factual,fact_00198_Benjamin Lawrence Reid,3320184834,kl,200,153.983,153.948,-0.035,388.355,13.291,1995.977,0.077
10.0,2000.0,factual,fact_00208_Fifi Cooper,3320184834,kl,200,159.653,171.758,12.105,277.851,14.957,1994.482,0.0859
10.0,2000.0,factual,fact_00239_Bif Naked,3320184834,kl,200,185.275,192.996,7.721,394.556,14.277,1996.466,0.0965
10.0,2000.0,factual,fact_00245_Dominique Blake,3320184834,kl,200,107.755,96.676,-11.08,279.539,13.849,1995.427,0.0483
10.0,2000.0,factual,fact_00250_Dr. Dre,3320184834,kl,200,217.095,229.466,12.37,363.038,12.149,1995.734,0.1147
10.0,2000.0,factual,fact_00255_Caitlin Lowe,3320184834,kl,200,117.456,99.428,-18.028,288.529,14.792,1995.762,0.0497
10.0,2000.0,factual,fact_00275_Belisarius,3320184834,kl,200,142.833,137.408,-5.425,340.458,14.839,1996.402,0.0687
10.0,2000.0,factual,fact_00309_Diego Godín,3320184834,kl,200,186.851,170.27,-16.581,378.77,17.776,1996.756,0.0851
10.0,2000.0,factual,fact_00321_Bob Marley,3320184834,kl,200,238.0,243.531,5.531,277.217,15.375,1996.488,0.1218
10.0,2000.0,factual,fact_00328_Dana Ashbrook,3320184834,kl,200,191.724,180.589,-11.136,280.123,17.883,1996.634,0.0903
10.0,2000.0,factual,fact_00344_Cleopatra,3320184834,kl,200,144.107,134.735,-9.372,277.532,14.744,1996.716,0.0674
10.0,2000.0,factual,fact_00368_Clancy Brown,3320184834,kl,200,207.014,235.62,28.606,339.927,16.854,1995.094,0.1178
10.0,2000.0,factual,fact_00378_Arthur Wakefield,3320184834,kl,200,164.49,183.866,19.376,318.596,15.166,1995.193,0.0919
10.0,2000.0,factual,fact_00404_Abraham Ancer,3320184834,kl,200,157.106,143.785,-13.321,289.345,14.933,1996.436,0.0719
10.0,2000.0,factual,fact_00430_Ezekiel Elliott,3320184834,kl,200,158.335,158.073,-0.263,323.455,16.434,1994.684,0.079
10.0,2000.0,factual,fact_00448_Carol Chell,3320184834,kl,200,219.716,230.656,10.94,353.619,15.043,1997.344,0.1153
10.0,2000.0,factual,fact_00454_Albert Outler,3320184834,kl,200,128.25,129.8,1.55,276.319,14.529,1996.613,0.0649
10.0,2000.0,factual,fact_00464_Damon Herriman,3320184834,kl,200,193.091,209.193,16.102,412.451,16.03,1995.978,0.1046
10.0,2000.0,factual,fact_00486_Fidel Castro,3320184834,kl,200,197.634,207.98,10.346,279.363,18.794,1995.426,0.104
10.0,2000.0,factual,fact_00495_Ariel Behar,3320184834,kl,200,150.985,167.072,16.087,314.75,11.961,1995.635,0.0835
10.0,2000.0,factual,fact_00498_DeAnna Bennett,3320184834,kl,200,142.821,167.162,24.341,234.146,15.514,1995.512,0.0836
10.0,2000.0,factual,fact_00012_Braulio Lara,3320184834,kl,200,156.703,151.507,-5.197,247.26,18.517,1996.037,0.0758
10.0,2000.0,factual,fact_00039_Chris Duffield,3320184834,kl,200,138.576,173.202,34.626,376.061,18.875,1996.162,0.0866
10.0,2000.0,factual,fact_00043_Alexander Vovin,3320184834,kl,200,137.338,149.659,12.322,282.639,17.31,1996.781,0.0748
10.0,2000.0,factual,fact_00085_Dascha Polanco,3320184834,kl,200,205.301,182.681,-22.62,508.878,15.949,1995.794,0.0913
10.0,2000.0,factual,fact_00088_Blair Tugman,3320184834,kl,200,196.76,231.901,35.141,401.456,15.545,1995.376,0.116
10.0,2000.0,factual,fact_00098_Adnan Sami,3320184834,kl,200,185.989,173.604,-12.386,417.297,11.6,1996.636,0.0868
10.0,2000.0,factual,fact_00110_Andreea Marin,3320184834,kl,200,115.554,122.275,6.721,259.152,14.553,1996.223,0.0611
10.0,2000.0,factual,fact_00116_Bobo Baldé,3320184834,kl,200,168.415,160.424,-7.991,411.333,21.569,1995.797,0.0802
10.0,2000.0,factual,fact_00120_Erich Hartmann,3320184834,kl,200,142.897,143.471,0.574,278.99,21.449,1996.316,0.0717
10.0,2000.0,factual,fact_00133_Daniel Bedingfield,3320184834,kl,200,229.127,233.055,3.927,314.417,17.281,1996.756,0.1165
10.0,2000.0,factual,fact_00134_Celâl Bayar,3320184834,kl,200,146.735,141.155,-5.58,238.781,15.877,1995.559,0.0706
10.0,2000.0,factual,fact_00163_Alexandre Hohagen,3320184834,kl,200,195.414,203.691,8.276,430.555,14.329,1995.168,0.1018
10.0,2000.0,factual,fact_00184_Dana Awartani,3320184834,kl,200,119.318,121.89,2.572,276.214,17.32,1995.303,0.0609
10.0,2000.0,factual,fact_00185_Brianna Keilar,3320184834,kl,200,170.64,139.473,-31.167,405.307,16.485,1994.395,0.0697
10.0,2000.0,factual,fact_00202_Ahsee Tuala,3320184834,kl,200,177.448,177.585,0.137,351.682,10.309,1995.892,0.0888
10.0,2000.0,factual,fact_00204_Don DeLillo,3320184834,kl,200,162.445,169.736,7.291,316.264,20.354,1996.434,0.0849
10.0,2000.0,factual,fact_00207_Elizabeth Inglis,3320184834,kl,200,126.909,102.762,-24.146,307.868,21.106,1995.82,0.0514
10.0,2000.0,factual,fact_00247_Diafra Sakho,3320184834,kl,200,259.779,267.139,7.36,428.407,16.081,1994.141,0.1336
10.0,2000.0,factual,fact_00249_Fahadh Faasil,3320184834,kl,200,133.478,128.826,-4.652,275.361,15.858,1997.102,0.0644
10.0,2000.0,factual,fact_00257_Camille Paulus,3320184834,kl,200,117.085,96.47,-20.615,250.863,15.718,1994.576,0.0482
10.0,2000.0,factual,fact_00258_Charley Boorman,3320184834,kl,200,178.521,222.32,43.8,402.116,19.407,1996.38,0.1112
10.0,2000.0,factual,fact_00263_Billy Snedden,3320184834,kl,200,115.24,108.839,-6.401,256.259,14.547,1996.338,0.0544
10.0,2000.0,factual,fact_00276_Carol Dweck,3320184834,kl,200,170.731,170.23,-0.502,385.228,15.499,1996.931,0.0851
10.0,2000.0,factual,fact_00286_Amr Diab,3320184834,kl,200,128.327,128.597,0.27,198.607,11.635,1995.691,0.0643
10.0,2000.0,factual,fact_00312_Adel Emam,3320184834,kl,200,178.977,155.376,-23.6,382.546,13.813,1995.131,0.0777
10.0,2000.0,factual,fact_00315_Billy Conigliaro,3320184834,kl,200,220.567,193.22,-27.347,469.482,17.038,1996.875,0.0966
10.0,2000.0,factual,fact_00316_Arif Mohammad Khan,3320184834,kl,200,140.269,128.17,-12.1,271.177,14.819,1995.811,0.0641
10.0,2000.0,factual,fact_00349_Deyverson,3320184834,kl,200,116.543,102.308,-14.235,233.732,17.922,1995.912,0.0512
10.0,2000.0,factual,fact_00351_Cris Cyborg,3320184834,kl,200,206.094,240.365,34.27,336.16,14.383,1995.73,0.1202
10.0,2000.0,factual,fact_00371_Carrie Ann Inaba,3320184834,kl,200,151.331,159.583,8.252,240.269,17.234,1995.858,0.0798
10.0,2000.0,factual,fact_00377_Christian Almeida,3320184834,kl,200,167.314,158.841,-8.473,391.96,13.124,1996.334,0.0794
10.0,2000.0,factual,fact_00394_Danny Almonte,3320184834,kl,200,165.086,169.22,4.135,399.068,13.916,1996.172,0.0846
10.0,2000.0,factual,fact_00420_Carlos Ghosn,3320184834,kl,200,215.317,205.444,-9.873,428.383,16.75,1996.541,0.1027
10.0,2000.0,factual,fact_00425_Angela Bairstow,3320184834,kl,200,124.518,137.504,12.986,314.575,14.075,1995.188,0.0688
10.0,2000.0,factual,fact_00427_Ernestine Eckstein,3320184834,kl,200,173.066,189.616,16.55,373.022,11.558,1996.275,0.0948
10.0,2000.0,factual,fact_00452_Alice Torriani,3320184834,kl,200,125.641,129.956,4.315,280.823,13.425,1996.537,0.065
10.0,2000.0,factual,fact_00460_Annie Landouw,3320184834,kl,200,201.464,164.284,-37.18,433.566,17.278,1996.051,0.0821
10.0,2000.0,factual,fact_00466_Feroze Gandhi,3320184834,kl,200,144.319,142.647,-1.672,303.995,19.389,1995.884,0.0713
10.0,2000.0,factual,fact_00489_Bir Hambir,3320184834,kl,200,153.067,169.81,16.743,357.888,15.17,1996.523,0.0849
10.0,2000.0,factual,fact_00492_Date Narikuni,3320184834,kl,200,243.205,222.865,-20.34,310.321,14.334,1996.455,0.1114
10.0,2000.0,factual,fact_00003_Fernando da Costa Novaes,3320184834,kl,200,138.179,159.284,21.105,338.965,15.624,1996.297,0.0796
10.0,2000.0,factual,fact_00007_Cheyenne Brando,3320184834,kl,200,177.709,198.079,20.37,337.396,11.29,1995.26,0.099
10.0,2000.0,factual,fact_00015_Amr Shabana,3320184834,kl,200,143.773,153.65,9.877,292.383,19.685,1994.988,0.0768
10.0,2000.0,factual,fact_00017_Abdulqawi Yusuf,3320184834,kl,200,133.601,145.263,11.662,274.117,15.655,1996.566,0.0726
10.0,2000.0,factual,fact_00025_Carlos P. Romulo,3320184834,kl,200,250.112,288.819,38.707,439.217,15.651,1996.403,0.1444
10.0,2000.0,factual,fact_00040_Daniil Medvedev,3320184834,kl,200,175.8,195.4,19.6,367.937,16.385,1996.902,0.0977
10.0,2000.0,factual,fact_00087_Chris John (boxer),3320184834,kl,200,152.849,149.909,-2.94,249.092,14.97,1996.409,0.075
10.0,2000.0,factual,fact_00114_Ahn Jae-hyun,3320184834,kl,200,159.783,186.713,26.931,306.362,15.148,1995.773,0.0934
10.0,2000.0,factual,fact_00118_Chacho Gaytán,3320184834,kl,200,130.845,139.668,8.823,281.517,16.871,1995.992,0.0698
10.0,2000.0,factual,fact_00140_André Le Nôtre,3320184834,kl,200,134.356,135.618,1.262,243.389,20.343,1997.197,0.0678
10.0,2000.0,factual,fact_00199_Djimon Hounsou,3320184834,kl,200,205.145,249.271,44.126,428.967,21.342,1996.478,0.1246
10.0,2000.0,factual,fact_00223_Ahmed Mumin Warfa,3320184834,kl,200,111.175,91.635,-19.54,276.02,20.699,1996.081,0.0458
10.0,2000.0,factual,fact_00226_Dewi Sartika,3320184834,kl,200,121.523,119.028,-2.494,212.04,16.62,1996.066,0.0595
10.0,2000.0,factual,fact_00260_Douglas Wood (engineer),3320184834,kl,200,118.302,102.776,-15.525,267.973,12.496,1997.042,0.0514
10.0,2000.0,factual,fact_00296_Akbar Hossain,3320184834,kl,200,127.298,120.596,-6.701,212.984,15.109,1995.47,0.0603
10.0,2000.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184834,kl,200,136.301,141.471,5.17,243.601,15.457,1997.428,0.0707
10.0,2000.0,factual,fact_00332_Cha Eun-woo,3320184834,kl,200,191.74,156.388,-35.352,396.348,12.938,1995.591,0.0782
10.0,2000.0,factual,fact_00333_Abdul Halik Hudu,3320184834,kl,200,151.443,160.334,8.891,325.305,14.2,1996.431,0.0802
10.0,2000.0,factual,fact_00348_Charles Allen (jurist),3320184834,kl,200,160.636,178.5,17.864,337.293,15.058,1995.906,0.0893
10.0,2000.0,factual,fact_00366_Deitrick Haddon,3320184834,kl,200,213.323,243.511,30.189,371.311,18.131,1995.347,0.1218
10.0,2000.0,factual,fact_00367_Andreas Ivanschitz,3320184834,kl,200,138.073,124.527,-13.545,232.166,19.053,1997.005,0.0623
10.0,2000.0,factual,fact_00401_Balázs Bekő,3320184834,kl,200,129.695,99.301,-30.394,292.818,15.187,1996.853,0.0497
10.0,2000.0,factual,fact_00449_Alen Omić,3320184834,kl,200,119.738,136.515,16.777,292.498,17.448,1995.694,0.0683
10.0,2000.0,factual,fact_00462_Bhāskara I,3320184834,kl,200,155.182,172.993,17.81,337.999,14.83,1995.753,0.0865
10.0,2000.0,factual,fact_00006_David Galloway (writer),3320184834,kl,200,130.843,115.054,-15.789,300.816,14.076,1996.844,0.0575
10.0,2000.0,factual,fact_00044_Cobhams Asuquo,3320184834,kl,200,150.726,144.328,-6.398,300.239,15.054,1993.148,0.0722
10.0,2000.0,factual,fact_00063_Ayman al-Zawahiri,3320184834,kl,200,256.76,250.968,-5.792,477.247,15.248,1995.598,0.1255
10.0,2000.0,factual,fact_00064_Diego Suarez (garden designer),3320184834,kl,200,157.95,153.9,-4.05,295.024,11.045,1996.572,0.077
10.0,2000.0,factual,fact_00093_David Oyite-Ojok,3320184834,kl,200,128.476,142.415,13.939,288.928,22.005,1995.059,0.0712
10.0,2000.0,factual,fact_00108_Bhuma Nagi Reddy,3320184834,kl,200,127.82,140.264,12.445,349.576,17.417,1993.304,0.0701
10.0,2000.0,factual,fact_00119_Bastian Schweinsteiger,3320184834,kl,200,160.734,152.849,-7.886,356.646,17.707,1994.972,0.0764
10.0,2000.0,factual,fact_00162_Aleksandar Kolarov,3320184834,kl,200,187.472,173.843,-13.629,393.099,14.288,1996.758,0.0869
10.0,2000.0,factual,fact_00166_Emcee N.I.C.E.,3320184834,kl,200,155.117,163.811,8.695,322.985,14.741,1995.647,0.0819
