prompt_id,rank,seed,prompt_class,n_tokens,logp_total,logp_per_token,shown_second,verdict,outcome
6o679d,4,3320184836,creative,201,-876.9388,-4.36288,0,B,loss
6o679d,5,3320184837,creative,44,-143.0089,-3.250203,1,B,win
6o679d,6,3320184838,creative,10,-45.9413,-4.594133,1,A,loss
6o679d,7,3320184839,creative,185,-847.7217,-4.58228,0,B,loss
6ohgxv,0,3320184832,creative,150,-761.1591,-5.074394,0,B,loss
6ohgxv,1,3320184833,creative,80,-319.3198,-3.991497,0,B,loss
6ohgxv,2,3320184834,creative,0,0.0,0.0,0,B,loss
6ohgxv,3,3320184835,creative,0,0.0,0.0,1,B,win
6ohgxv,4,3320184836,creative,53,-222.2495,-4.193386,0,B,loss
6ohgxv,5,3320184837,creative,66,-275.6564,-4.176612,1,B,win
6ohgxv,6,3320184838,creative,198,-848.505,-4.285379,0,A,win
6ohgxv,7,3320184839,creative,14,-99.5695,-7.11211,0,B,loss
6szrbs,0,3320184832,creative,125,-375.4629,-3.003703,0,B,loss
6szrbs,1,3320184833,creative,64,-148.7845,-2.324759,0,B,loss
6szrbs,2,3320184834,creative,200,-741.5743,-3.707872,0,B,loss
6szrbs,3,3320184835,creative,138,-548.8062,-3.976857,0,B,loss
6szrbs,4,3320184836,creative,8,-23.2581,-2.907259,1,B,win
6szrbs,5,3320184837,creative,127,-439.2352,-3.458545,0,B,loss
6szrbs,6,3320184838,creative,26,-111.7973,-4.299895,1,A,loss
6szrbs,7,3320184839,creative,48,-217.4479,-4.530165,1,A,loss
6tsiyd,0,3320184832,creative,96,-397.189,-4.137385,1,A,loss
6tsiyd,1,3320184833,creative,200,-858.0337,-4.290168,0,Tie,tie
6tsiyd,2,3320184834,creative,201,-857.7582,-4.267454,1,Tie,tie
6tsiyd,3,3320184835,creative,20,-88.9904,-4.44952,1,A,loss
6tsiyd,4,3320184836,creative,1,-1.3891,-1.389088,0,B,loss
6tsiyd,5,3320184837,creative,8,-40.5501,-5.068765,1,Tie,tie
6tsiyd,6,3320184838,creative,31,-128.7405,-4.152921,0,B,loss
6tsiyd,7,3320184839,creative,200,-789.7804,-3.948902,1,A,loss
6wgtsx,0,3320184832,creative,200,-885.4535,-4.427267,1,B,win
6wgtsx,1,3320184833,creative,164,-817.2412,-4.983178,1,B,win
6wgtsx,2,3320184834,creative,200,-734.793,-3.673965,0,A,win
6wgtsx,3,3320184835,creative,79,-280.6031,-3.551938,0,A,win
6wgtsx,4,3320184836,creative,200,-443.103,-2.215515,1,B,win
6wgtsx,5,3320184837,creative,198,-889.8183,-4.494032,1,B,win
6wgtsx,6,3320184838,creative,200,-856.1357,-4.280679,0,B,loss
6wgtsx,7,3320184839,creative,200,-795.5239,-3.97762,0,A,win
6wxzhc,0,3320184832,creative,0,0.0,0.0,1,Tie,tie
6wxzhc,1,3320184833,creative,0,0.0,0.0,0,Tie,tie
6wxzhc,2,3320184834,creative,3,-12.9407,-4.313559,1,Tie,tie
6wxzhc,3,3320184835,creative,9,-55.4111,-6.156791,1,Tie,tie
6wxzhc,4,3320184836,creative,0,0.0,0.0,0,Tie,tie
6wxzhc,5,3320184837,creative,63,-272.7437,-4.329266,0,B,loss
6wxzhc,6,3320184838,creative,200,-96.456,-0.48228,0,Tie,tie
6wxzhc,7,3320184839,creative,200,-787.9596,-3.939798,0,Tie,tie
6xisxt,0,3320184832,creative,205,-843.6974,-4.115597,1,B,win
6xisxt,1,3320184833,creative,67,-287.6673,-4.293542,1,A,loss
6xisxt,2,3320184834,creative,118,-471.8607,-3.998819,0,B,loss
6xisxt,3,3320184835,creative,205,-845.7748,-4.125731,0,B,loss
6xisxt,4,3320184836,creative,7,-34.0524,-4.864622,1,A,loss
6xisxt,5,3320184837,creative,5,-17.1338,-3.426759,0,B,loss
6xisxt,6,3320184838,creative,205,-893.945,-4.360707,0,B,loss
6xisxt,7,3320184839,creative,9,-23.2131,-2.579232,0,B,loss
6xngfe,0,3320184832,creative,200,-606.0817,-3.030408,0,B,loss
6xngfe,1,3320184833,creative,0,0.0,0.0,1,Tie,tie
6xngfe,2,3320184834,creative,174,-918.3114,-5.277652,0,A,win
6xngfe,3,3320184835,creative,200,-738.9832,-3.694916,0,A,win
6xngfe,4,3320184836,creative,119,-423.7004,-3.560507,0,Tie,tie
6xngfe,5,3320184837,creative,20,-101.0192,-5.05096,0,B,loss
6xngfe,6,3320184838,creative,200,-797.2839,-3.98642,1,Tie,tie
6xngfe,7,3320184839,creative,25,-119.465,-4.778598,0,B,loss
6xsruw,0,3320184832,creative,24,-94.9036,-3.954317,0,B,loss
6xsruw,1,3320184833,creative,97,-216.8824,-2.235901,0,B,loss
6xsruw,2,3320184834,creative,28,-105.6989,-3.77496,1,A,loss
6xsruw,3,3320184835,creative,7,-32.0665,-4.580935,1,A,loss
6xsruw,4,3320184836,creative,200,-459.8085,-2.299042,1,A,loss
6xsruw,5,3320184837,creative,199,-1013.1162,-5.091036,1,B,win
6xsruw,6,3320184838,creative,35,-172.0012,-4.91432,1,A,loss
6xsruw,7,3320184839,creative,200,-919.52,-4.5976,1,B,win
71p51h,0,3320184832,creative,60,-234.6826,-3.911377,0,A,win
71p51h,1,3320184833,creative,90,-386.7843,-4.297603,0,B,loss
71p51h,2,3320184834,creative,185,-766.0782,-4.140963,1,Tie,tie
71p51h,3,3320184835,creative,200,-739.1895,-3.695948,0,B,loss
71p51h,4,3320184836,creative,200,-885.5669,-4.427834,0,A,win
71p51h,5,3320184837,creative,10,-35.1706,-3.517064,0,B,loss
71p51h,6,3320184838,creative,199,-1065.8279,-5.355919,1,A,loss
71p51h,7,3320184839,creative,200,-235.4073,-1.177036,0,A,win
72l2aj,0,3320184832,creative,200,-1002.3524,-5.011762,1,B,win
72l2aj,1,3320184833,creative,90,-199.5031,-2.216701,0,B,loss
72l2aj,2,3320184834,creative,28,-128.78,-4.599287,1,A,loss
72l2aj,3,3320184835,creative,200,-684.693,-3.423465,1,Tie,tie
72l2aj,4,3320184836,creative,66,-343.2776,-5.201175,1,B,win
72l2aj,5,3320184837,creative,200,-892.9332,-4.464666,0,B,loss
72l2aj,6,3320184838,creative,171,-807.927,-4.724719,0,Tie,tie
72l2aj,7,3320184839,creative,198,-696.4463,-3.517406,0,B,loss
74ih3z,0,3320184832,creative,21,-97.7346,-4.654031,0,B,loss
74ih3z,1,3320184833,creative,200,-845.8566,-4.229283,1,A,loss
74ih3z,2,3320184834,creative,26,-108.8577,-4.186833,1,A,loss
74ih3z,3,3320184835,creative,97,-167.0959,-1.722639,1,A,loss
74ih3z,4,3320184836,creative,18,-64.1311,-3.562839,0,B,loss
74ih3z,5,3320184837,creative,200,-654.0875,-3.270438,1,A,loss
74ih3z,6,3320184838,creative,200,-895.218,-4.47609,1,A,loss
74ih3z,7,3320184839,creative,199,-848.281,-4.262719,0,B,loss
765fhd,0,3320184832,creative,78,-309.7341,-3.97095,0,B,loss
765fhd,1,3320184833,creative,17,-68.5438,-4.031989,0,B,loss
765fhd,2,3320184834,creative,203,-794.2148,-3.912388,0,B,loss
765fhd,3,3320184835,creative,108,-384.6391,-3.561473,1,A,loss
765fhd,4,3320184836,creative,98,-324.3324,-3.309514,1,A,loss
765fhd,5,3320184837,creative,9,-48.0921,-5.343568,1,A,loss
765fhd,6,3320184838,creative,209,-763.0559,-3.650985,0,B,loss
765fhd,7,3320184839,creative,9,-48.0921,-5.343568,1,A,loss
76b9gc,0,3320184832,creative,14,-46.6079,-3.329134,1,B,win
76b9gc,1,3320184833,creative,41,-93.4276,-2.278722,1,A,loss
76b9gc,2,3320184834,creative,201,-913.3312,-4.543936,0,B,loss
76b9gc,3,3320184835,creative,68,-268.5097,-3.948672,1,A,loss
76b9gc,4,3320184836,creative,49,-257.8705,-5.262664,1,A,loss
76b9gc,5,3320184837,creative,15,-62.2763,-4.151752,1,A,loss
76b9gc,6,3320184838,creative,72,-271.6772,-3.773294,0,B,loss
76b9gc,7,3320184839,creative,39,-136.3017,-3.494916,0,B,loss
77dd17,0,3320184832,creative,3,-20.7697,-6.923217,0,B,loss
77dd17,1,3320184833,creative,203,-698.4496,-3.440638,0,B,loss
77dd17,2,3320184834,creative,75,-301.3277,-4.017702,0,B,loss
77dd17,3,3320184835,creative,72,-244.0047,-3.388955,0,B,loss
77dd17,4,3320184836,creative,109,-438.293,-4.021037,0,B,loss
77dd17,5,3320184837,creative,97,-319.4741,-3.293547,1,B,win
77dd17,6,3320184838,creative,194,-787.3257,-4.05838,0,B,loss
77dd17,7,3320184839,creative,196,-619.8611,-3.162557,1,B,win
796161,0,3320184832,creative,187,-880.5504,-4.708826,0,B,loss
796161,1,3320184833,creative,201,-588.1867,-2.926302,1,B,win
796161,2,3320184834,creative,20,-86.1512,-4.307562,0,B,loss
796161,3,3320184835,creative,144,-222.1145,-1.542462,0,B,loss
796161,4,3320184836,creative,50,-46.8235,-0.936469,0,B,loss
796161,5,3320184837,creative,43,-192.3235,-4.472639,1,B,win
796161,6,3320184838,creative,19,-76.0135,-4.000713,1,B,win
796161,7,3320184839,creative,201,-648.3835,-3.225789,1,B,win
7adktz,0,3320184832,creative,204,-574.2101,-2.814755,1,Tie,tie
7adktz,1,3320184833,creative,204,-405.88,-1.989608,1,Tie,tie
7adktz,2,3320184834,creative,94,-224.2587,-2.385731,0,B,loss
7adktz,3,3320184835,creative,76,-180.4917,-2.374891,0,B,loss
7adktz,4,3320184836,creative,99,-400.6996,-4.047471,0,B,loss
7adktz,5,3320184837,creative,181,-517.7261,-2.860365,0,B,loss
7adktz,6,3320184838,creative,15,-25.9556,-1.730375,0,B,loss
7adktz,7,3320184839,creative,113,-306.5763,-2.713065,0,B,loss
7bowjq,0,3320184832,creative,11,-37.2129,-3.38299,1,A,loss
7bowjq,1,3320184833,creative,202,-864.278,-4.278604,1,B,win
7bowjq,2,3320184834,creative,203,-423.4309,-2.085867,1,B,win
7bowjq,3,3320184835,creative,68,-266.6555,-3.921404,1,Tie,tie
7bowjq,4,3320184836,creative,74,-257.2695,-3.476614,0,B,loss
7bowjq,5,3320184837,creative,95,-174.725,-1.83921,1,B,win
7bowjq,6,3320184838,creative,88,-307.9864,-3.499846,0,B,loss
7bowjq,7,3320184839,creative,203,-862.3788,-4.248171,0,A,win
7d0x9k,0,3320184832,creative,27,-108.4676,-4.017318,0,B,loss
7d0x9k,1,3320184833,creative,200,-989.883,-4.949415,1,A,loss
7d0x9k,2,3320184834,creative,54,-308.4077,-5.711253,1,B,win
7d0x9k,3,3320184835,creative,200,-792.9395,-3.964697,0,B,loss
7d0x9k,4,3320184836,creative,201,-821.635,-4.087736,1,A,loss
7d0x9k,5,3320184837,creative,201,-723.3472,-3.598742,0,B,loss
7d0x9k,6,3320184838,creative,1,-1.7196,-1.719567,0,B,loss
7d0x9k,7,3320184839,creative,72,-237.9873,-3.305379,1,A,loss
7dcwik,0,3320184832,creative,3,-15.8136,-5.271187,0,B,loss
7dcwik,1,3320184833,creative,167,-637.447,-3.817048,0,B,loss
7dcwik,2,3320184834,creative,120,-616.8749,-5.140624,0,B,loss
7dcwik,3,3320184835,creative,199,-955.308,-4.800543,1,B,win
7dcwik,4,3320184836,creative,7,-35.196,-5.027994,1,B,win
7dcwik,5,3320184837,creative,132,-549.1257,-4.160043,1,B,win
7dcwik,6,3320184838,creative,21,-91.0273,-4.334632,1,B,win
7dcwik,7,3320184839,creative,21,-84.3426,-4.016315,0,B,loss
7e3im5,0,3320184832,creative,6,-10.8296,-1.804934,0,B,loss
7e3im5,1,3320184833,creative,68,-300.2636,-4.415641,1,Tie,tie
7e3im5,2,3320184834,creative,184,-657.3996,-3.572824,1,B,win
7e3im5,3,3320184835,creative,205,-803.8746,-3.921339,0,Tie,tie
7e3im5,4,3320184836,creative,114,-264.0005,-2.315794,0,B,loss
7e3im5,5,3320184837,creative,6,-10.8296,-1.804934,0,B,loss
7e3im5,6,3320184838,creative,6,-10.8296,-1.804934,0,B,loss
7e3im5,7,3320184839,creative,6,-10.8296,-1.804934,0,B,loss
7en7vl,0,3320184832,creative,78,-353.2632,-4.529015,0,A,win
7en7vl,1,3320184833,creative,202,-868.9388,-4.301677,0,A,win
7en7vl,2,3320184834,creative,77,-402.181,-5.22313,0,B,loss
7en7vl,3,3320184835,creative,38,-166.4802,-4.381057,0,B,loss
7en7vl,4,3320184836,creative,2,-11.0937,-5.54687,1,A,loss
7en7vl,5,3320184837,creative,202,-1053.0469,-5.213103,1,A,loss
7en7vl,6,3320184838,creative,71,-258.0839,-3.634984,1,A,loss
7en7vl,7,3320184839,creative,15,-89.8441,-5.989608,1,A,loss
7ezd5t,0,3320184832,creative,82,-352.3315,-4.296725,1,Tie,tie
7ezd5t,1,3320184833,creative,103,-370.0544,-3.592761,0,Tie,tie
7ezd5t,2,3320184834,creative,24,-100.9051,-4.204379,0,B,loss
7ezd5t,3,3320184835,creative,60,-253.5272,-4.225453,0,Tie,tie
7ezd5t,4,3320184836,creative,200,-594.9447,-2.974724,0,Tie,tie
7ezd5t,5,3320184837,creative,200,-815.6301,-4.078151,1,Tie,tie
7ezd5t,6,3320184838,creative,93,-361.3792,-3.885797,0,Tie,tie
7ezd5t,7,3320184839,creative,200,-763.5392,-3.817696,0,Tie,tie
7gjj2w,0,3320184832,creative,203,-908.3884,-4.47482,0,B,loss
7gjj2w,1,3320184833,creative,102,-445.89,-4.371471,1,Tie,tie
7gjj2w,2,3320184834,creative,203,-864.3308,-4.257787,1,A,loss
7gjj2w,3,3320184835,creative,39,-123.4254,-3.164754,1,A,loss
7gjj2w,4,3320184836,creative,42,-223.4998,-5.321423,1,B,win
7gjj2w,5,3320184837,creative,81,-231.7361,-2.86094,0,B,loss
7gjj2w,6,3320184838,creative,204,-1177.5892,-5.772496,1,A,loss
7gjj2w,7,3320184839,creative,21,-113.0212,-5.381963,0,B,loss
7h9f8e,0,3320184832,creative,5,-19.7944,-3.958881,0,B,loss
7h9f8e,1,3320184833,creative,83,-308.8438,-3.721009,1,A,loss
7h9f8e,2,3320184834,creative,5,-19.7944,-3.958881,0,B,loss
7h9f8e,3,3320184835,creative,205,-832.1724,-4.059377,1,Tie,tie
7h9f8e,4,3320184836,creative,5,-19.7944,-3.958881,1,A,loss
7h9f8e,5,3320184837,creative,41,-225.1612,-5.491737,0,B,loss
7h9f8e,6,3320184838,creative,5,-19.7944,-3.958881,0,B,loss
7h9f8e,7,3320184839,creative,56,-220.4266,-3.936189,0,B,loss
7iltd1,0,3320184832,creative,202,-948.7333,-4.696699,0,B,loss
7iltd1,1,3320184833,creative,25,-79.8196,-3.192784,1,B,win
7iltd1,2,3320184834,creative,80,-126.0474,-1.575592,0,B,loss
7iltd1,3,3320184835,creative,23,-78.9527,-3.432727,0,B,loss
7iltd1,4,3320184836,creative,202,-703.4902,-3.482625,1,B,win
7iltd1,5,3320184837,creative,202,-811.3781,-4.016723,0,B,loss
7iltd1,6,3320184838,creative,46,-207.6787,-4.514755,1,B,win
7iltd1,7,3320184839,creative,200,-639.0664,-3.195332,0,B,loss
7iubwq,0,3320184832,creative,82,-355.8045,-4.339079,1,A,loss
7iubwq,1,3320184833,creative,181,-453.5688,-2.505905,0,B,loss
7iubwq,2,3320184834,creative,125,-344.4191,-2.755353,1,A,loss
7iubwq,3,3320184835,creative,200,-540.2267,-2.701133,1,A,loss
7iubwq,4,3320184836,creative,200,-651.3845,-3.256922,0,B,loss
7iubwq,5,3320184837,creative,146,-624.9679,-4.280602,1,A,loss
7iubwq,6,3320184838,creative,4,-12.5227,-3.130682,0,B,loss
7iubwq,7,3320184839,creative,134,-512.7621,-3.826583,0,B,loss
7jfvx7,0,3320184832,creative,44,-185.3025,-4.21142,1,A,loss
7jfvx7,1,3320184833,creative,201,-757.7665,-3.769983,0,B,loss
7jfvx7,2,3320184834,creative,201,-898.4423,-4.469862,1,A,loss
7jfvx7,3,3320184835,creative,10,-49.6504,-4.965043,0,B,loss
7jfvx7,4,3320184836,creative,201,-713.2969,-3.548741,0,B,loss
7jfvx7,5,3320184837,creative,184,-800.3566,-4.349764,0,B,loss
7jfvx7,6,3320184838,creative,123,-610.1735,-4.96076,1,A,loss
7jfvx7,7,3320184839,creative,201,-837.6111,-4.167219,0,B,loss
7jqj29,0,3320184832,creative,110,-197.5333,-1.795757,1,B,win
7jqj29,1,3320184833,creative,184,-315.7746,-1.716166,0,A,win
7jqj29,2,3320184834,creative,202,-404.5216,-2.002582,1,B,win
7jqj29,3,3320184835,creative,153,-207.2065,-1.354291,0,B,loss
7jqj29,4,3320184836,creative,202,-961.7291,-4.761035,0,B,loss
7jqj29,5,3320184837,creative,2,-1.4351,-0.717551,1,B,win
7jqj29,6,3320184838,creative,160,-762.754,-4.767213,0,B,loss
7jqj29,7,3320184839,creative,88,-433.6676,-4.928041,0,B,loss
7l7e1m,0,3320184832,creative,202,-719.1696,-3.560245,0,B,loss
7l7e1m,1,3320184833,creative,202,-862.4091,-4.269352,1,A,loss
7l7e1m,2,3320184834,creative,171,-505.6835,-2.957213,1,A,loss
7l7e1m,3,3320184835,creative,89,-463.4609,-5.207426,0,B,loss
7l7e1m,4,3320184836,creative,158,-469.8935,-2.97401,0,B,loss
7l7e1m,5,3320184837,creative,42,-176.7788,-4.209019,1,A,loss
7l7e1m,6,3320184838,creative,141,-504.9026,-3.58087,0,B,loss
7l7e1m,7,3320184839,creative,202,-679.9489,-3.366084,0,B,loss
7ld0jk,0,3320184832,creative,3,-5.3219,-1.773977,0,Tie,tie
7ld0jk,1,3320184833,creative,45,-68.85,-1.530001,1,B,win
7ld0jk,2,3320184834,creative,202,-832.9766,-4.123646,1,A,loss
7ld0jk,3,3320184835,creative,203,-1005.1418,-4.951438,1,B,win
7ld0jk,4,3320184836,creative,204,-880.2731,-4.315064,1,A,loss
7ld0jk,5,3320184837,creative,3,-5.3219,-1.773977,1,B,win
7ld0jk,6,3320184838,creative,3,-5.3219,-1.773977,1,B,win
7ld0jk,7,3320184839,creative,3,-5.3219,-1.773977,0,Tie,tie
7lzk5g,0,3320184832,creative,201,-916.5719,-4.560059,1,B,win
7lzk5g,1,3320184833,creative,2,-3.9411,-1.970532,1,B,win
7lzk5g,2,3320184834,creative,2,-3.9411,-1.970532,1,B,win
7lzk5g,3,3320184835,creative,137,-602.8153,-4.400112,0,A,win
7lzk5g,4,3320184836,creative,2,-3.9411,-1.970532,1,B,win
7lzk5g,5,3320184837,creative,70,-262.8419,-3.754885,1,B,win
7lzk5g,6,3320184838,creative,202,-843.9333,-4.177888,1,B,win
7lzk5g,7,3320184839,creative,2,-3.9411,-1.970532,0,B,loss
7q0acw,0,3320184832,creative,31,-163.1387,-5.262538,0,B,loss
7q0acw,1,3320184833,creative,12,-58.3905,-4.865872,1,A,loss
7q0acw,2,3320184834,creative,202,-695.0853,-3.441016,1,B,win
7q0acw,3,3320184835,creative,163,-512.7387,-3.145636,0,A,win
7q0acw,4,3320184836,creative,202,-865.8604,-4.286437,0,B,loss
7q0acw,5,3320184837,creative,101,-371.9609,-3.682781,0,B,loss
7q0acw,6,3320184838,creative,184,-709.1375,-3.854008,0,B,loss
7q0acw,7,3320184839,creative,41,-177.3424,-4.325425,1,A,loss
7rb6uj,0,3320184832,creative,118,-596.0993,-5.051689,1,A,loss
7rb6uj,1,3320184833,creative,201,-627.6354,-3.122564,0,Tie,tie
7rb6uj,2,3320184834,creative,201,-460.5334,-2.291211,0,A,win
7rb6uj,3,3320184835,creative,1,-1.4361,-1.436144,0,B,loss
7rb6uj,4,3320184836,creative,61,-106.4277,-1.744716,0,B,loss
7rb6uj,5,3320184837,creative,157,-668.7662,-4.259658,1,B,win
7rb6uj,6,3320184838,creative,48,-65.4478,-1.363496,1,B,win
7rb6uj,7,3320184839,creative,1,-1.4361,-1.436144,1,A,loss
7rie85,0,3320184832,creative,2,-0.6364,-0.318189,1,A,loss
7rie85,1,3320184833,creative,103,-405.2,-3.93398,0,B,loss
7rie85,2,3320184834,creative,202,-773.6281,-3.829842,1,A,loss
7rie85,3,3320184835,creative,30,-167.0663,-5.568877,0,B,loss
7rie85,4,3320184836,creative,19,-88.9128,-4.679618,1,A,loss
7rie85,5,3320184837,creative,9,-15.4782,-1.719804,1,A,loss
7rie85,6,3320184838,creative,13,-48.9765,-3.767427,1,A,loss
7rie85,7,3320184839,creative,202,-686.8022,-3.400011,1,A,loss
7rpy8m,0,3320184832,creative,109,-373.049,-3.422468,0,A,win
7rpy8m,1,3320184833,creative,203,-787.0652,-3.877168,0,B,loss
7rpy8m,2,3320184834,creative,203,-1161.5393,-5.721869,0,B,loss
7rpy8m,3,3320184835,creative,16,-72.0551,-4.503444,1,Tie,tie
7rpy8m,4,3320184836,creative,141,-492.1107,-3.490147,1,Tie,tie
7rpy8m,5,3320184837,creative,14,-57.5642,-4.111726,1,Tie,tie
7rpy8m,6,3320184838,creative,194,-586.7194,-3.024327,1,B,win
7rpy8m,7,3320184839,creative,101,-340.5649,-3.37193,0,B,loss
7svmp5,0,3320184832,creative,201,-822.2969,-4.09103,0,Tie,tie
7svmp5,1,3320184833,creative,1,-6.7054,-6.705436,1,Tie,tie
7svmp5,2,3320184834,creative,1,-6.7054,-6.705436,1,Tie,tie
7svmp5,3,3320184835,creative,37,-157.0442,-4.244438,1,Tie,tie
7svmp5,4,3320184836,creative,1,-6.7054,-6.705436,1,Tie,tie
7svmp5,5,3320184837,creative,1,-6.7054,-6.705436,1,Tie,tie
7svmp5,6,3320184838,creative,1,-6.7054,-6.705436,0,Tie,tie
7svmp5,7,3320184839,creative,1,-6.7054,-6.705436,0,Tie,tie
7tge90,0,3320184832,creative,16,-44.4302,-2.776886,1,A,loss
7tge90,1,3320184833,creative,203,-926.7507,-4.565275,1,A,loss
7tge90,2,3320184834,creative,95,-248.0607,-2.611166,0,B,loss
7tge90,3,3320184835,creative,93,-345.5523,-3.715617,1,B,win
7tge90,4,3320184836,creative,115,-518.5367,-4.509015,0,B,loss
7tge90,5,3320184837,creative,3,-9.1432,-3.04774,0,B,loss
7tge90,6,3320184838,creative,3,-9.1432,-3.04774,0,B,loss
7tge90,7,3320184839,creative,203,-1041.976,-5.132886,0,B,loss
7u04a5,0,3320184832,creative,5,-2.6989,-0.539778,0,B,loss
7u04a5,1,3320184833,creative,107,-502.3709,-4.695055,1,B,win
7u04a5,2,3320184834,creative,52,-208.6888,-4.013247,0,B,loss
7u04a5,3,3320184835,creative,205,-1126.8387,-5.496774,0,B,loss
7u04a5,4,3320184836,creative,45,-204.5451,-4.545447,1,B,win
7u04a5,5,3320184837,creative,5,-2.6989,-0.539778,0,B,loss
7u04a5,6,3320184838,creative,5,-2.6989,-0.539778,1,Tie,tie
7u04a5,7,3320184839,creative,5,-2.6989,-0.539778,0,B,loss
7uezw8,0,3320184832,creative,201,-796.1232,-3.960812,0,B,loss
7uezw8,1,3320184833,creative,201,-537.6355,-2.674803,0,A,win
7uezw8,2,3320184834,creative,53,-223.5417,-4.217769,1,Tie,tie
7uezw8,3,3320184835,creative,37,-163.6458,-4.422859,1,B,win
7uezw8,4,3320184836,creative,1,-0.1964,-0.196384,0,Tie,tie
7uezw8,5,3320184837,creative,201,-785.6493,-3.908703,1,B,win
7uezw8,6,3320184838,creative,199,-446.5258,-2.243848,1,Tie,tie
7uezw8,7,3320184839,creative,153,-395.9141,-2.587674,1,B,win
7v8ind,0,3320184832,creative,200,-699.8625,-3.499312,1,Tie,tie
7v8ind,1,3320184833,creative,0,0.0,0.0,1,Tie,tie
7v8ind,2,3320184834,creative,39,-147.8677,-3.79148,0,Tie,tie
7v8ind,3,3320184835,creative,60,-239.2163,-3.986939,0,Tie,tie
7v8ind,4,3320184836,creative,200,-755.6028,-3.778014,1,Tie,tie
7v8ind,5,3320184837,creative,199,-779.8627,-3.918908,0,Tie,tie
7v8ind,6,3320184838,creative,64,-270.2722,-4.223002,0,Tie,tie
7v8ind,7,3320184839,creative,200,-1083.2954,-5.416477,1,Tie,tie
80sf6g,0,3320184832,creative,200,-902.241,-4.511205,1,A,loss
80sf6g,1,3320184833,creative,2,-5.1156,-2.55782,0,B,loss
80sf6g,2,3320184834,creative,202,-797.4672,-3.947857,0,Tie,tie
80sf6g,3,3320184835,creative,80,-262.4597,-3.280746,1,B,win
80sf6g,4,3320184836,creative,202,-687.4512,-3.403224,1,A,loss
80sf6g,5,3320184837,creative,202,-631.8004,-3.127725,1,B,win
80sf6g,6,3320184838,creative,138,-502.7133,-3.64285,0,B,loss
80sf6g,7,3320184839,creative,63,-176.4842,-2.801336,0,B,loss
83mehz,0,3320184832,creative,203,-676.2773,-3.331415,0,B,loss
83mehz,1,3320184833,creative,198,-984.5973,-4.972714,1,Tie,tie
83mehz,2,3320184834,creative,81,-402.957,-4.974778,1,A,loss
83mehz,3,3320184835,creative,9,-38.3568,-4.261871,0,B,loss
83mehz,4,3320184836,creative,202,-775.0857,-3.837058,1,B,win
83mehz,5,3320184837,creative,203,-774.948,-3.817478,0,B,loss
83mehz,6,3320184838,creative,91,-325.2116,-3.573754,1,B,win
83mehz,7,3320184839,creative,49,-223.0329,-4.551692,1,A,loss
849wc3,0,3320184832,creative,204,-810.9458,-3.975225,1,B,win
849wc3,1,3320184833,creative,27,-143.936,-5.330964,1,B,win
849wc3,2,3320184834,creative,57,-257.7327,-4.521627,0,B,loss
849wc3,3,3320184835,creative,200,-1016.2705,-5.081353,0,B,loss
849wc3,4,3320184836,creative,116,-594.2864,-5.123159,0,B,loss
849wc3,5,3320184837,creative,4,-20.015,-5.003756,0,B,loss
849wc3,6,3320184838,creative,4,-20.015,-5.003756,0,B,loss
849wc3,7,3320184839,creative,151,-969.2948,-6.419171,1,B,win
87ak6w,0,3320184832,creative,163,-712.541,-4.371417,1,A,loss
87ak6w,1,3320184833,creative,111,-455.7994,-4.106301,0,B,loss
87ak6w,2,3320184834,creative,150,-162.8941,-1.085961,1,B,win
87ak6w,3,3320184835,creative,203,-863.2129,-4.25228,1,B,win
