judge,prompt_id,u_n1,u_n2,u_n4,u_n8
Meta-Llama-3.1-8B-Instruct,alpaca_0554,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0555,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0556,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0557,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0558,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0559,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0560,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0561,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0562,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0563,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0564,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0565,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0566,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0567,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0568,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0569,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0570,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0571,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0572,0.5,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0573,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0574,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0575,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0576,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0577,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0578,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0579,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0580,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0581,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0582,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0583,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0584,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0585,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0586,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0587,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0588,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0589,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0590,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0591,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0592,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0593,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0594,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0595,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0596,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0597,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0598,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0599,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0600,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0601,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0602,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0603,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0604,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0605,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0606,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0607,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0608,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0609,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0610,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0611,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0612,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0613,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0614,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0615,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0616,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0617,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0618,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0619,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0620,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0621,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0622,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0623,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0624,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0625,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0626,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0627,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0628,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0629,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0630,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0631,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0632,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0633,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0634,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0635,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0636,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0637,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0638,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0639,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0640,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0641,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0642,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0643,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0644,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0645,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0646,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0647,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0648,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0649,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0650,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0651,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0652,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0653,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0654,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0655,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0656,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0657,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0658,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0659,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0660,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0661,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0662,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0663,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0664,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0665,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0666,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0667,0.5,0.5,0.5,0.5
Meta-Llama-3.1-8B-Instruct,alpaca_0668,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0669,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0670,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0671,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0672,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0673,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0674,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0675,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0676,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0677,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0678,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0679,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0680,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0681,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0682,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0683,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0684,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0685,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0686,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0687,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0688,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0689,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0690,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0691,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0692,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0693,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0694,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0695,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0696,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0697,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0698,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0699,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0700,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0701,1.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0702,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0703,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0704,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0705,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0706,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0707,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0708,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0709,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0710,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0711,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0712,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0713,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0714,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0715,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0716,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0717,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0718,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0719,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0720,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0721,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0722,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0723,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0724,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0725,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0726,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0727,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0728,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0729,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0730,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0731,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0732,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0733,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0734,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0735,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0736,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0737,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0738,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0739,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0740,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0741,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0742,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0743,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0744,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0745,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0746,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0747,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0748,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0749,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0750,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0751,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0752,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0753,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0754,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0755,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0756,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0757,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0758,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0759,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0760,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0761,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0762,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0763,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0764,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0765,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0766,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0767,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0768,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0769,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0770,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0771,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0772,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0773,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0774,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0775,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0776,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0777,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0778,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0779,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0780,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0781,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0782,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0783,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0784,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0785,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0786,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0787,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0788,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0789,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0790,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0791,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0792,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0793,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0794,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0795,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0796,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0797,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0798,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0799,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0800,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0801,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0802,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0803,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0804,0.0,0.0,0.0,0.0
